weeks,Araria,Aurangabad,Banka,Begusarai,Bhagalpur,Bhojpur,Buxar,Darbhanga,Gaya,Gopalganj,Jamui,Kaimur (bhabua),Katihar,Khagaria,Kishanganj,Lakhisarai,Madhepura,Madhubani,Munger,Muzaffarpur,Nalanda,Nawada,Pashchim Champaran,Patna,Purba Champaran,Purnia,Rohtas,Saharsa,Samastipur,Saran (chhapra),Sheikhpura,Sheohar,Sitamarhi,Siwan,Supaul,Vaishali,Arwal,Jehanabad
2015-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003748834133148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-15,0.104965058288404,0.423588900812088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060254067182541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059241023801622,0,0,0
2015-02-22,0.317043796181679,0,1.26145529161607,3.46696676526751,1.35926528204055,0,0,0.121934683727366,0,0,0.08154536145074,0,1.60024441395487,0.426971263119153,0.058889325175967,0.51003094514211,0.631193106727941,0.150865777688367,0.202906048723629,0,0.13568603353841,0,0,0.175629391556694,0,0.815440904526483,0,0,1.20172211102077,0,0,0,0,0,1.12920339902242,0.069707038147109,0,0
2015-03-01,0,0.515270844456695,0,0,0,0,0.023649545652526,0.186354365731989,0.089521061735494,0.01768397539854,0,0.003405299924669,0.032764952523368,0,0.009089434785502,0,0,0.199622666835785,0,0.087452761828899,0,0,0.095523317477533,0,0.060441747733525,0,0,0,0.062053980305791,0.022261348792485,0,0,0,0,0,0.307141312531063,0,0
2015-03-08,0.333394458783524,1.81556347828536,0.814283722213336,0.008395980511393,0.323414749332837,0.807575833229791,0.817352328981672,0.743050404957363,0.349964897547449,2.25806917037283,0.336627196520567,1.16203402444011,0.039928492052214,0.049181878566742,0.060311994382313,0.008483575213523,0.748194088893277,0.676728135347366,0.369492654289518,1.46976006882531,0.925744729382651,0.099406719207764,1.54617126818214,0.973279229232243,2.42253426568849,0.108354054746174,1.05356800045286,0.925992565495627,0.563330980549966,0.980328030245645,0.02917397235121,1.68098769017628,1.4963734824033,0.820554562977382,0.521943432944162,1.27254799434117,0.616771868297032,0.327922548566546
2015-03-15,0,3.31950119788212,0,0,0,0,0,0,0.128392314485141,0,0,0,0,0,0,0,0,0,0,0,0.078228524753026,0.162153056689671,0,0.085600200153532,0,0,0,0,0.030022227338382,0,0,0,0,0,0,0.083214507571289,0,0
2015-03-22,0.008117631609951,0.166963550424765,0.555228256753513,0.611008610044207,0.59090071277959,0.46486390736841,1.06025617463248,0.058397707130228,0.672789166229112,0.007493981825454,0.414777496031353,0.543213309276672,0.147908388078213,0.167584911520992,0,0.721731447038196,0.083536507295711,0.079737297126225,0.389309814998082,0.006508999105011,0.401209822722844,0.960663199424744,0,0.20237272126334,0,0.036697562961351,0.963836203302656,0.054929806363015,0.227151436465127,0.126666794078691,0.340339762823922,0,0,0.089949143784387,0.017294108867645,0,0.877160089356559,0.983738490513393
2015-03-29,3.61935676847185,0.03125022209826,0.028152376413345,0,0.035208035792623,0.418392580179941,0.445257489170347,0.450455359050206,0.006735647576196,0.049018463918141,1.41056937830789,0.02689101813095,0.049209891046797,0.01611179964883,0.980108031204768,0,0.519448305347136,0.72734330445528,0.033293527151857,0,0,0,0.15394472011498,0,0,0.783369890635922,0.104176072137696,0.245898927961077,0.087614646979741,0.387161369834627,0,0,0,0.063622196515401,1.36605865614755,0.04227711047445,0.310716326747622,0
2015-04-05,5.38132955878973,0.052000877757867,5.00274744895952,2.54436692914792,1.62638262481917,1.91528156257811,0.754929035902023,5.70176797466619,0.414406832414014,4.39805947031294,1.80255464570863,0.605634822022347,2.63919401339122,8.14771312475205,5.60657783065523,3.85075729801541,3.23128087392875,6.17792534466301,4.75869601113456,4.39706448146275,1.8414193966559,2.94767534165155,3.61624884605408,2.20744545119149,6.02364480154855,5.25429671151297,0.603185428891863,2.48195307027726,3.40352102049759,1.73387519291469,4.89812623603003,7.42974962506975,3.59523827689035,2.72848120757512,4.85689794307663,2.00761115125247,1.01582215513502,0.9556610924857
2015-04-12,0.068519958427974,1.83840860201726,3.54262064503772,1.02342026574271,1.18229415587017,0.256833682457606,0.481655733925956,0.023113163454192,0.338143619043486,0.154030616794314,1.86101620191974,0.24564526052702,1.38780171722174,0.177689039281436,0.915418675967625,1.62227553413028,0.300007771168436,0,0.42808894600187,0.008683908198561,0.353451217923846,0.731582766487485,0,0.437969568229857,0,0.256789099602472,0.509481014524187,0.210955128783271,0.367802731692791,0.417239480359214,1.27936226981027,0,0.005389381732259,0.144202118828183,0,0.00956144290311,0.749589034489223,1.21935476575579
2015-04-19,1.52428998691695,1.71506745202674,1.02898885841881,14.05603824343,4.60878900119237,0.759949252718971,0.390809033598219,6.3263244160584,1.68548967135804,0.148158277784075,2.08734322232859,2.80523863576707,2.48869126353945,8.67674270698002,3.8917371822255,2.66462963535672,1.82486589040075,6.06045019413744,6.09970610482352,2.39723967867238,0.114664976085935,1.14128827197211,1.18015081914408,0.640750815471013,0.177143199528967,1.8640606431734,2.16575636012214,1.29555443355015,7.20996358564922,0.03874993622303,0.036593275410788,0.290566486971719,2.62433530035473,0.10881965394531,2.77082759141922,0.255598620644637,1.02447238990239,0.777729511260986
2015-04-26,7.98669713948454,0.118922128563835,1.9618399143219,0.013999497251851,0.415680280043965,0.26884251832962,0.018828128065382,2.59069925972394,0.242640405680452,1.74481741126095,2.53745773115328,0,2.51388252718108,0.902437005724226,5.41762178710529,0.226352884655907,2.76376321060317,3.12249499048505,3.4233889068876,2.47302582434245,0.019768123115812,0.065031011899312,2.03744541747229,0.357469186896369,3.29734248774392,5.38266278732391,0.16023530789784,1.08746903283255,1.15995291833367,1.54443185499736,0.036458573171071,3.26454845070839,2.76597477140881,0.855217182920093,3.59189433427084,1.13218612862485,0.022421709128789,0
2015-05-03,2.83123405756695,0,0.779501960479787,2.60045595041343,1.36940056085587,0.613709537755875,0.573152559144156,1.31118798016437,0.138672211340496,2.77023635591779,2.45693365803787,0.020384496166593,2.54499176996095,3.09772267086165,3.02816146612167,2.39414927860101,2.60874593683651,2.03854402473995,1.72336142403739,1.43016757283892,1.61959091254643,1.3797097773779,1.03668800422124,2.04228341685874,0.403472087212971,1.56795868916171,0.04705730165754,2.84336339292072,2.2814667363252,1.29653275225844,1.09739828109741,0.701076132910592,0.885077252274468,1.39411242802938,6.77412417105266,2.67993605243308,0.626571723393032,0.962841987609863
2015-05-10,0.038243698222297,0.186311925214434,0.027120469936303,0.007939469069242,1.15665111087617,0,0,0.155025903667722,0,0,0,0,1.92296570369176,1.21308009965079,0.085060072796685,0.017863336063567,0.332396308226245,0.236838165351323,0.951576335089547,0,0,0,0.005623251199722,0,0,0.248091890698387,0,0.636016709463937,0.08156042439597,0,0,0,0,0,0.07211388115372,0,0,0
2015-05-17,2.42855646727341,0.821684625413683,2.92590713607413,2.3943704026086,3.75687548518181,0.228727410946573,2.07377924237932,3.77122098952532,0.82800049249615,2.05358830520085,2.61672589182854,2.44520964438007,6.27101226534162,5.63611875793764,3.70183037434306,1.32217358975183,2.51194628540959,3.66491306211267,4.62776124583823,3.81842249631882,0.356873443084104,0.72479624407632,2.4852983701442,0.730471917561122,3.68158162491662,3.71102776981535,2.94534533364432,3.29518944450787,2.76142817842109,0.38565257702555,0.419175284249442,2.80257483891078,3.14108781019847,1.36983995210557,2.08118126363981,1.79125351352351,0.021037169865199,0
2015-05-24,16.1980149607573,0.086064650898888,0.139954775039639,0.083404421806335,0.204694713865008,0.061639076187497,1.88620609896524,1.79409131194864,0.547318822996957,0.863066869122641,1.37715086979525,0.023316599073864,3.92420522315162,0,32.6009287360523,0.154491123699007,2.17973728584392,2.23353605823857,0,2.62819836501564,0.381318075316293,0.998077960241409,4.07193129536297,0.420575688282649,1.52615270699774,13.3458065802143,0.290144906725202,2.97238353497925,0.854091640029635,0.314324179717473,2.34391593933105,7.22173758915493,1.94820284843445,1.00128363427662,4.45807958642642,0.293349849060178,0.404312610626221,0.706112384796143
2015-05-31,13.7129260344165,0.005778773318207,0.0422053071005,0.017863805804934,4.88194771040054,0,0,5.04166079419,0.060765137523413,0.394347812448229,0.015127122934375,0,12.9816081966673,2.23934350694929,10.8707298551287,0.040192507562183,10.1803799710636,7.45088004384722,1.36296442576817,0.649341025522777,0.119855998882226,0,0.519247317952769,0.155139304342724,0.919929933547973,14.1754870333132,0,3.22049996398744,1.48249292799405,0.012259985719408,0,0.548688105174473,0.256275560174669,0.100560880842663,11.7467553934881,0.410114445856639,0,0
2015-06-07,0.096030747251851,0.299138397569694,0.446470075952155,1.23289636203221,0.535514898243405,0.949090141625632,0.354425013065338,0.006729865712779,1.25011821155037,0.005377316049167,0.623381252799715,0.315150031021663,0.045191881486348,0.150883420237473,7.31278584897518,1.89868173712776,0.025357451822077,0.045943467957633,0.199386468955449,0,2.16857533369746,0.647321604547046,0,0.775976305916196,0,0.562392518633888,1.33013202888625,0,0.507909076554435,0.192338555199759,0.89225823538644,0,0,0.031756915506862,0.31538044271015,0.01141927923475,0.908120598111834,0.899007320404053
2015-06-14,4.73061594473464,10.9201915266495,2.78949398520802,0.112169467977115,0.895083451554889,1.73036436381794,2.89024495865617,5.29293640223997,1.52959293137704,4.42733774866377,3.07469759189657,1.78841817378998,5.54103896405016,0.725452380520957,8.52916780965669,0.381411387806847,4.47632680726903,6.35111001751253,1.27961900510958,2.88365374292646,0.636880227497646,0.629933448064895,9.03123848778861,0.473937318438575,2.63107097148895,6.70515894038337,3.46206287486213,2.95101216541869,2.15880799719265,1.09741427217211,0.31853369304112,2.07497188023158,2.84497516495841,0.969568323521387,5.34161308549699,0.503205280218806,2.88136972699847,2.61494936261858
2015-06-21,3.59119286068848,6.19138061113301,1.03276536986232,0,2.61981193508421,0,0.093101371611868,0.088881927675435,0.884814535932881,0.249965135540281,0.19516922639949,0.041985736006782,2.18511132938521,0.34346978366375,8.74340643201555,0,1.31656872853637,0.419717993480819,0.515534383910043,0.178822869701045,0,0,4.59481184823173,0,0.828973460197449,2.67918686994485,0,0.010010318387122,0.15063407591411,0.024729294010571,0,0.235152040209089,0.055153178317206,0.077390892165048,3.15536153316498,0.662968461002622,0,0
2015-06-28,15.0616165873195,6.31656712092577,35.7305982309793,19.9853801812444,22.6473336361703,11.6128821458135,25.3425502436502,6.24971183070115,19.9705935456923,2.58242938295007,24.2101272153003,15.818089814768,20.8149145645755,29.9717438817024,7.485050256231,19.2474176145735,16.7498034417097,6.17357788852283,27.3268147483468,3.48476592770645,16.3505534785134,13.9016430718558,2.1282644801374,11.7423694261483,0.726250593577112,16.3183808525403,27.4007712598358,12.2819216641642,11.9531652789031,7.38401601655143,16.8252694266183,0.330213010311127,1.2785949646717,7.40785028820946,8.00578227071535,7.80518667612757,11.8343298094613,10.6945470656667
2015-07-05,14.2814768877413,0.376481802513202,3.82706979023559,6.37786554225854,5.82365730759643,6.43164296377273,2.19832878879138,5.61265561410359,3.74230088772518,1.87801823019981,7.19584958468165,9.17433539707036,6.7421801337174,12.0102016265903,13.191005562033,8.30408288964203,5.10395542319332,7.1142183895622,9.497848836439,2.33565363554018,3.22209107875824,3.43522641772316,1.66867323885007,6.06747349387123,3.39268482668059,8.25038236521539,0.976635080788817,5.25206702379953,4.852089752044,6.52099711341518,3.8271494869675,1.21357174430575,2.40623991688093,2.27908085854281,7.22255653426761,4.89960476543222,7.63972474847521,11.007611227887
2015-07-12,7.66710668908698,4.10584769232406,22.0584519564041,16.4954144869532,16.6944113657588,15.068822934514,25.1408338078431,12.2992995051401,17.7995040329439,15.5754157943385,19.013203050409,25.6835596029248,10.7585188955069,26.3057188306536,3.47384507049407,17.2730460621062,11.7433763604079,10.1876548537186,21.9013129515307,13.0634846804397,16.077263210501,13.830930944,17.2595253738442,14.2213492876007,13.4302379284586,11.7991324102595,35.1151236619268,11.5630632042885,15.3040985443762,12.1654435770852,14.1524505700384,10.0772298595735,10.963868600272,9.81496141638074,2.97374471276999,17.0297323167324,15.2395449621337,11.4623482291188
2015-07-19,15.8580394855567,2.52551099563402,11.9878923914262,5.26680431089231,10.684004789307,8.88869793925967,12.4763873985835,5.05730250052043,11.0293802719031,11.3228611499071,8.3683982023171,19.4225588962436,8.59119798966816,11.0324145002025,16.8665940612555,9.10242755923952,6.19979738976274,5.19102189540863,8.3556168664779,6.24929411070688,3.0094537442284,8.86863677487487,19.3763315635068,7.56108812845889,10.1281081863812,8.37136315802733,15.4582579246589,6.26700287773496,6.12945340360914,10.1926311867578,6.30278262070247,5.0173488685063,4.69971564837865,6.45668435025783,14.1749110427641,5.85194368234703,9.31050150735038,7.17277350596019
2015-07-26,4.01833842694759,2.83181617805173,10.4313300379685,4.40112741078649,7.41138213305246,7.69751578427496,3.57207269647292,0.365013134798833,6.75151600369385,0.978924784277167,8.05589112426554,9.47444708893696,8.18658980642046,8.09990721355592,4.35473787784576,5.95627597683952,6.06929274196071,0.909758923734937,9.651255226561,0.276681961757796,1.3461619913578,4.12551536730358,0.377062258975846,2.64321573930127,0.151579257420131,3.39941294846081,9.42506160012313,5.85038666356178,1.86345111259392,1.81815155872277,7.03989685433252,0,0.078240769959631,0.62339375274522,6.22195377236321,0.412461092429502,3.28746122973306,1.29268412930625
2015-08-02,0.502997894904443,1.24288385432391,8.67921623587608,6.10585941374302,5.13522152673631,1.53590087947391,10.9172128268651,2.9865687340498,12.0852349166359,3.76768632818546,15.6240753454289,8.48655076821645,3.95931904145649,6.0794438123703,0,7.22464664848078,2.91733532079629,3.0987369873694,6.35517343452999,1.58142169112606,2.96596554560321,9.49245507944198,3.84920958988369,4.41145399638585,1.62012322970799,2.08373595277468,9.7784310068403,3.65603781881786,3.522106724126,2.13053949560438,7.54844604219709,0.945085531898907,0.790017227331797,2.02407111440386,0.563303245674996,1.40399001858064,2.13979886046478,2.50890292014394
2015-08-09,1.34646120294929,7.89763442923625,1.96312721180064,1.42926105005401,0.771012948027679,0.408449297149976,1.19297985306808,1.94965526674475,3.91485731069531,1.09847208325352,1.88190377769726,3.62360918521881,5.26958827887263,1.18666231951543,4.24048723493304,0.4134517681031,0.8962975969272,1.32226274354117,1.37571720033884,4.4561596055116,1.68442198740585,2.81146698622477,1.92319635488093,1.5906620763597,4.94748854126249,2.49490826825301,1.9221260871206,0.481046934922536,2.68139596017344,0.623850173609597,0.339523272854941,6.92598472961358,2.5156473921878,0.535185657796406,6.67451918692816,2.57613181402641,2.05090994920049,2.75918541635786
2015-08-16,25.8830678452339,4.51916169044044,3.39113858821137,6.59561358817986,5.25337826212247,4.37484738479058,6.98827133859907,13.0659216429506,5.3163231747491,14.2344084616218,3.05997841006943,6.40268839115188,8.61330058638539,2.37343212536403,12.9693681342261,4.32102030302797,10.5800630109651,15.5223985859326,3.43646359017917,5.95362325438431,8.02369859814644,6.96900005851473,11.8520159865064,9.76533342685018,11.9049077187266,12.5949052671591,6.73038843039956,18.1076538158315,8.94052177667618,8.96801695312773,3.62423580033439,7.38491258876664,7.5095197899001,8.11454979010991,11.4076172113419,8.20186977993165,6.9984991805894,10.1927940292018
2015-08-23,20.6075373802866,1.72300121188164,24.34877375194,54.7236748156803,29.6216254503954,14.2989723001208,16.9734591756548,25.3738432026335,7.34407774263195,26.9873086480158,21.1236022923674,10.3908462024161,18.3602934513773,34.7167797429221,21.8703779493059,24.0011937724692,11.4144395632403,19.1667228988239,30.7298552521638,32.5382223214422,19.4002077387912,19.6316200210935,29.206004765683,23.3472377459208,53.2152249804565,14.6512468428839,12.7703344515392,12.9681421887307,34.8487047686109,12.9778232898031,17.8848378998893,34.4128263166973,29.7034400701523,20.1733575321379,19.4480864036651,24.855037227273,15.4103120565414,13.2748089943613
2015-08-30,22.3173013941518,2.4084977990105,5.13194280596716,3.86625888837235,3.24731870563257,7.26083811478955,3.50901939932789,1.91015557678682,7.21080942792552,7.93452559517963,3.35813327399748,2.03388512950568,16.9326570319278,3.73754168621131,32.4364210111754,4.40280274869431,6.10486256756953,3.21602535588401,3.75161836083446,3.01950985193253,3.01978940729584,3.44638420570464,4.09831606330616,6.02806100816954,6.83377622961998,20.4575763330573,6.91129011596952,3.60635765358096,2.43747171120984,8.283495464921,4.18335880552019,4.5160126047475,5.59044851575579,5.69576744806199,10.4430535974957,6.17733348267419,2.84806149133614,1.22373042787824
2015-09-06,8.6597887894937,2.19088562530658,2.61675872973033,9.78404584101268,3.58968282029742,2.48657712624186,2.08830861108644,7.59752956352064,1.37593196715627,6.19141649987016,2.23650740938527,1.03920072281644,6.77967780062131,8.71760741089071,14.654399565288,3.62195653929597,4.43578810963248,8.57487945216043,5.53490065676825,8.24857168218919,10.8965804406575,2.7623511779876,8.54725462251476,7.57121392658779,11.1419669638787,4.11295652389526,2.34492429835456,6.27810705062889,7.64527043913092,4.26619990553175,1.49112982409341,5.89062367166792,7.61764501957666,3.37648833365667,14.5279226984297,6.11144076926368,3.76339230367116,3.95261396680559
2015-09-13,1.90563331757273,3.16606647757784,0.492289458002363,0.145901793880122,3.17665151329268,0.040187659717741,0.575295925140381,2.33976812022073,0,1.42639943531581,0.052543598892433,0.059527307748795,0.401696621520179,0.880283406802586,0.576331821935517,0.399073300617082,1.31551463875387,3.03443151201521,1.35299512318202,0.588875385267394,0.182233615645341,0.37628333909171,1.47217965019601,0.386939373044741,3.3805745699576,1.06912572327114,0.286006195204599,0.236982510203407,0.514085936759199,0.364388840539115,1.18014226640974,1.41054924896785,1.44292164984204,0.665723846072242,1.37512336813268,0.198370538651943,0,0
2015-09-20,2.34470139816403,18.7233867867598,2.1574372372457,7.58161735534668,3.87754936445327,0.064665073440188,0.127528973988124,1.1440210587212,0.339715873556478,2.88818880010928,0.849558223571096,1.08396631195432,2.51026466786861,5.35587182215282,2.77349088447435,3.70894027111076,1.2331133293254,1.14040772489139,3.47872304277761,2.37118032468217,0.098592519760132,1.07773148162024,1.0887803456613,0.829062867732275,3.82367143247809,1.49903733247802,1.15889270305634,0.521948238213857,2.85258243126529,0.205933324779783,2.050628389631,2.12036916187831,1.41905579112825,0.994382822797412,1.60206552914211,0.447483456560544,0,0
2015-09-27,7.64621555592333,1.89861541430628,12.2546372413635,14.3622623000826,12.696185815902,6.85588178180513,12.160032425608,15.349078216723,8.62171981824296,5.89606732076832,11.1954509530749,7.22888939721244,8.54528860726527,16.8935122489929,9.16196399501392,11.4312203327815,7.37228229641914,17.6877238477979,15.1428760119847,5.36009770418916,8.89552825263568,6.6291397412618,0.839528651375856,10.9754073903674,6.20005153971059,9.01287691791852,10.2204654421125,9.84015585056373,13.0127192395074,6.0536935039929,5.11414778232574,2.28045627900532,4.47503288835287,3.13297653056326,6.13083283674149,12.9050840905734,9.92528901781355,9.02733325958252
2015-10-04,0.16890965615,1.5291761291169,0,0,0,0,0,0.163614898920059,0,0,0,0,0.006319318498884,0,0.017636844090053,0,0.386175364255905,0.208168952805655,0,0,0,0,0,0,0,0.520414670308431,0,0.01730771007992,0.032542582069125,0,0,0,0,0,0,0,0,0
2015-10-11,0.482826624597822,0.053827364884672,0.063660180994443,0,0.708192110061646,0,0,0,0,0,1.00655913352966,0,0.32303147315979,0.215570454086576,0.186068705150059,0,1.24530901227679,0,0.208868661097118,0,0,0,0,0,0,1.69121746789841,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-18,0.146327359867947,0,0.036250834486314,0,0.584737601734343,0.279739558696747,0.439670592546463,0.027101263936077,0,0.514577116285052,0,0,1.29547558213983,0.655820063182286,0,0.013397502047675,0.541699597612023,0.070347786801202,0.312981920582907,0,0,0,7.7787991975035,0.015490744795118,0.530309806551252,0.06426621583246,0,0.619825201375144,0,0.228734707832336,0,0,0,0.410056125550043,0.129687902473268,0,0,0
2015-10-25,0.025495797661798,0,0,0,0.028743326663971,0,0,0,0,0,0,0,0.072531775917326,0,0.525991826717343,0,0.058290622064046,0,0,0,0,0,0,0,0,0.078565721000944,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-01,0.039969554969243,0.049015619097248,0.265267597777503,0.012424979891096,0.179981419018337,1.95622015708969,0.524996927806309,0.217678768294198,0.130170031956264,2.08392621044602,0.099653759439077,0.784939967450641,0.218037308113916,0.090302656803812,0,0.023728921299889,0.084427946380207,0.051117355482919,0.077554641025407,0.708749745573316,0,0.039786756038666,1.29509213141033,1.08370744543416,1.79211002077375,0.086813408704031,0.787966525554657,0.04425923597245,0.009288665971586,1.37017828822136,0,3.38932745797294,1.70488353002639,0.567976926763852,0.013227462768555,0.06115220274244,0.390712908336094,0
2015-11-08,0,0,0,0,0,0,0,0,0,0,0,0.008883390575647,0.072794382912772,0,0.108097502163478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-22,0.104965058288404,0.001696814502042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060254067182541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073442339897156,0,0,0
2015-11-29,0,0.228353871298688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-24,1.20822118063058,0.412930783771333,1.75240993499756,0.715530225208827,3.17619446345738,0.409574441966556,1.07189285222973,0.135025442710944,2.57239194256919,0.273231133818626,3.08438897132874,2.69700973445461,1.01874374491828,2.42618015834263,0.10635473046984,1.95480383010138,1.61867221764156,1.8950062930584,1.62909248897008,0.103382349014282,0.594197102955409,3.3618049621582,0.148299357454692,0.625190530504499,1.11276871306556,0.456087271372477,1.96493791852679,0.389692613056728,0.225343810660498,0.665896464671407,2.68667302812849,0.377987623214722,1.15675596963792,0.124270332711084,3.99125785061291,0.024618619254657,1.16245283399309,1.59608663831438
2016-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-07,0,0,0,0,0,0,0,0,0,0.032971986170326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009619227477482,0,0,0,0,0,0,0,0,0.01871903027807,0,0,0,0
2016-02-14,0.0323663183621,0,0.32564001423972,0,0.018635694469724,0,0,0.026101229446275,0,0.04865064099431,0.132515345300947,0,0.011669084855488,0,0,0,0.057971059211663,0,0,0.115246447069304,0,0,0.323201892631394,0.023790670292718,0.021085048573358,0.114417300337837,0,0,0.005939728979553,0.01122567313058,0,0,0,0.006238673414503,0,0.020388200879097,0,0
2016-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,0,0,0.077958065484251,0.303782803671701,0.169054628837676,0,0,0,0.026345817106111,0,0,0.121375087471235,0,0.297254226037434,0,0.050052262487866,0,0,0.074506759643555,0.110555789300374,0,0,0,0,0,0,0.125730443000793,0.046804819788252,0.122393483562129,0.256493186950683,0,0,0,0,0,0.122113917555128,0,0
2016-03-06,0,1.05379215698867,0,0,0,0,0.065222110067095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-13,0.257459333964756,0.086481973055809,0.046061524323055,0,0.169194633052463,0.070355523200262,0.012542713965688,0,0.231843807335411,0,0,1.29880018461318,0.914939151491438,0.01528031698295,0,0,0.705056471484048,0,0,0,0,0,0,0.046750698770796,0,1.13335745675223,0.40170128771237,0,0,0.023404366629464,0,0,0,0,0,0,0,0
2016-03-20,0,0.202801516723065,0.004612770995923,0.148515462875366,0.076190475197065,0.748301948819842,0.048770337232522,0.015564131949629,1.06971424221992,0,0.063659131526947,1.42543550900051,0,0.093790017068386,0,0.538888908567883,0.128964141011238,0,0.018740504980087,0.040932306221553,0.449337414332798,0.440997206029438,0.322481808917863,0.387158541452317,0.020300236770085,0,0.755002816660064,0.280425043333144,0.023643106222153,0.285344101701464,0.677534648350307,0,0,0.006648397161847,0.093134285438628,0,0.960851754461016,0.868962032454354
2016-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-03,1.42737839637058,0.007864830039796,0.377877705863544,0,2.26458475064664,0,0,1.30231488602502,0.027141170842307,0.133089108126504,0,0,1.45474881487233,0.498946581568037,2.57552236318588,0,2.55030091958386,1.42542161260332,0.018078254801886,0.320919029414654,0,0,0.204506948058094,0,0.414181668417794,2.17633883584113,0,1.89432290622166,0.624929389783314,0.083068813596453,0,0.047307504074914,0.126660292347272,0,2.38469468837693,0.039548252310072,0,0.106116269315992
2016-04-10,0,0.003545132480443,0,0.059857368469238,0,0,0,0,0,0,0.048149428197316,0,0.282487402643476,0.571474824632917,0.14640714441027,0.422244071960449,0,0,1.03102206332343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-24,0,0,0,0,0,0,0,0.045969843864441,0,0,0.061573880059378,0,0,0,0.075421869754791,0,0.013036439461367,0,0,0,0,0,0.781177490949631,0.203844320206415,0.009924560785294,0,0,0,0.204132037503379,0,0,0,0,0,0.155223803860801,0,0,0
2016-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026619483317648,0,0,0,0,0,0.008603957614728,0,0,0.047581340585436,0,0,0,0,0,0,0,0,0,0,0,0.040776401758194,0,0
2016-05-08,4.85025670805148,0,0.910126885931407,0,0,0.314075968095234,0.183562773678984,5.77389451435634,0.39579006667648,0.378302421952997,1.0186376310885,0.146445001874651,2.06912856612887,0,4.93324970986162,0.626928326629457,4.27847697053637,7.11893246514457,0.877870627811977,2.70059284142085,0.43181921435254,1.3080784309478,0.397302841501577,1.51821521350316,0.336543679663113,5.61758296120734,0,4.59200750823532,1.93265728173511,1.5746669948101,0,0.314094509397234,1.98239067622593,0,5.51793022382827,1.4512391058462,0.324140412466867,1.1975519827434
