,weeks,Araria,Aurangabad,Banka,Begusarai,Bhagalpur,Bhojpur,Buxar,Darbhanga,Gaya,Gopalganj,Jamui,Kaimur (bhabua),Katihar,Khagaria,Kishanganj,Lakhisarai,Madhepura,Madhubani,Munger,Muzaffarpur,Nalanda,Nawada,Pashchim Champaran,Patna,Purba Champaran,Purnia,Rohtas,Saharsa,Samastipur,Saran (chhapra),Sheikhpura,Sheohar,Sitamarhi,Siwan,Supaul,Vaishali,Arwal,Jehanabad
549,1989-07-16,91.207115,82.84164,85.575806,87.0309,86.32792,85.37225,85.64704,89.52109,82.54778,90.71599,86.23241,85.53243,88.53571,87.47974,92.15922,85.17578,89.23172,90.36411,86.780556,89.34459,84.87782,83.37652,92.406876,86.66335,90.77826,89.94999,84.45939,88.90323,88.25281,88.14262,85.03822,89.99909,90.11559,89.55102,91.130714,87.900215,84.16671,84.70808
550,1989-07-23,84.85067,78.52143,81.80786,82.02989,82.15511,79.21664,79.090195,82.31376,78.90349,81.33154,82.516495,79.59524,84.022354,82.41989,85.102295,80.88147,83.74981,82.40949,82.54433,81.434746,80.06857,79.405205,81.85397,80.82429,81.3505,84.48602,78.83983,82.794785,81.842735,81.06979,80.28941,81.33308,81.643135,81.17931,83.543945,81.431725,78.812294,79.625206
551,1989-07-30,84.20999,82.10458,85.18872,85.03132,84.745605,84.0402,82.60174,85.63956,83.87273,85.42962,86.822784,80.236305,83.92444,84.66741,82.965195,85.12979,85.037674,84.64392,85.87727,86.39183,84.410194,84.90013,87.369865,84.95752,86.4988,84.22621,81.38585,84.6227,85.60019,85.1357,84.43429,86.33971,86.24646,84.71756,84.12037,85.57739,83.94782,84.58873
552,1989-08-06,88.262985,85.71714,88.690056,86.228836,87.61502,85.23174,84.51996,85.19662,86.86703,84.60306,89.71168,85.74702,88.61259,87.06027,87.62819,86.91711,87.942856,84.47389,88.404755,85.197365,86.130035,87.35465,84.1316,86.0119,83.8405,88.47619,85.24515,86.927635,86.1967,85.19167,86.30473,84.10063,83.47561,85.01388,86.71951,86.32021,85.5435,85.85935
553,1989-08-13,84.69628,82.907074,84.10043,82.53404,83.51517,82.04835,82.28241,82.35895,82.091995,82.51309,85.18033,84.93206,84.44037,83.56352,85.43106,82.50208,84.218475,83.02787,84.13188,81.93939,81.530876,81.87459,82.75293,81.93311,82.3292,84.59832,83.54038,83.2392,82.06366,82.09743,81.697205,81.9742,81.96232,82.16393,84.21627,81.97893,81.39726,81.4306
554,1989-08-20,85.82158,78.23572,81.89916,80.50215,81.556984,79.10725,79.069855,82.22899,77.831154,81.78851,82.115135,80.52176,83.7027,81.91374,86.13312,79.291145,84.11456,83.25974,81.37959,81.36392,78.66796,78.14864,82.68797,79.694214,82.16729,84.50001,79.3652,82.96177,81.13695,80.80281,78.810745,81.82847,82.35611,81.43223,84.97758,80.369354,78.138245,78.42773
555,1989-08-27,84.87293,82.41015,83.68251,82.569916,82.99113,82.962975,82.81225,83.00726,82.04815,83.62037,84.826546,83.69312,84.15564,83.683624,85.04798,82.00967,84.68128,82.959175,83.87283,82.70148,81.95103,81.86074,82.26342,82.67635,82.816986,84.52708,83.21961,83.944374,82.81134,82.80437,81.83844,82.743225,82.57907,83.36657,84.1279,82.72619,82.624016,82.5168
556,1989-09-03,87.68087,82.57781,84.34486,84.65242,84.428566,84.03954,84.81348,86.027664,82.34178,86.47882,84.89456,84.636986,86.208,85.19946,87.76357,83.75496,86.83489,86.214676,84.81291,85.40911,83.78558,83.40417,86.844536,84.22315,86.02126,87.1236,84.02556,86.44501,85.43514,84.95535,83.46648,85.61839,85.73029,85.76922,86.977234,84.737915,83.43034,83.916115
557,1989-09-10,86.62098,79.525986,82.09449,82.64548,82.5487,81.03156,80.78618,84.25282,80.12139,83.10506,82.39259,79.38758,85.39595,82.9005,87.33916,81.6468,84.96858,84.59794,82.36964,83.34065,81.45592,81.212975,86.150795,81.77463,84.76379,86.224785,79.95901,84.11396,83.4588,81.45104,81.316345,84.61113,84.6251,82.09555,85.709694,82.28012,81.07451,81.15807
558,1989-09-17,88.772705,87.5436,86.82677,86.6113,86.164696,87.90862,87.75171,88.35266,86.807884,88.36064,87.81909,88.847084,88.08531,86.905975,88.533936,86.07236,88.64485,87.978775,87.264786,88.05523,87.45448,86.54385,87.67549,87.31655,88.365524,88.55429,88.326294,88.34164,87.4863,87.884636,86.29137,88.58817,88.07641,88.168785,88.221886,87.566666,88.028946,87.916504
559,1989-09-24,93.13248,86.46929,86.90733,88.71205,87.84424,88.075935,87.94343,90.869194,86.30613,89.853676,87.32035,86.45968,90.34501,89.7628,93.053116,87.38384,91.67803,91.10279,88.43161,89.699066,88.12245,86.82748,90.50459,88.25242,89.51273,91.982475,87.35252,91.46186,89.74106,89.059654,87.39335,89.47545,89.66492,89.6034,92.64234,88.954506,87.78544,87.98828
560,1989-10-01,89.672066,87.20578,89.46202,88.554825,89.16839,88.41927,88.59807,89.087296,86.2808,88.76031,89.15062,88.08926,89.926865,89.55151,89.709785,87.690956,90.24878,88.19031,89.61209,88.83775,87.78421,86.948944,87.89055,88.07449,88.20409,90.174355,87.914085,89.52926,89.12729,88.30322,87.020996,88.32966,87.78286,88.84149,87.97349,88.45729,88.28551,87.93917
561,1989-10-08,85.28636,80.34013,83.189995,83.52425,82.859924,82.461945,81.845245,84.88798,80.83771,82.8611,84.56276,78.23588,84.751854,83.8629,85.58179,83.30068,85.848404,84.96401,83.90175,84.316895,83.99051,82.71578,85.88523,83.677345,84.841606,85.65054,81.17525,84.402,83.84452,82.46422,83.2508,85.117714,84.51036,82.29477,84.38199,84.10006,82.93279,83.080185
562,1989-10-15,83.25014,81.9066,83.20129,82.90262,82.22451,83.58101,83.1775,83.396996,82.790565,83.97878,84.435555,80.60428,83.26317,82.824646,82.94911,83.03146,83.21176,82.94423,83.33426,83.202286,83.919426,83.35908,85.10723,83.4403,83.955475,83.36246,82.77275,82.85906,82.836105,82.961975,82.97575,83.71881,83.38511,83.45364,82.362404,83.17652,84.036964,83.77207
563,1989-10-22,72.91089,65.06048,70.33281,65.6021,68.26638,64.96323,63.224937,67.26096,65.41878,65.168915,68.397606,58.00093,73.102066,67.20124,75.05919,66.628654,70.39415,70.130615,68.75619,65.8776,65.694824,66.92037,72.11021,65.421425,68.33269,73.00115,64.34941,67.54902,64.84336,64.10811,65.01144,68.32638,68.95113,63.78364,72.57328,65.48477,65.5618,66.25788
564,1989-10-29,68.775986,69.74149,72.50601,65.94061,68.25059,64.68955,62.98445,64.68389,71.1819,61.231834,73.54568,63.91508,69.340744,67.87281,69.77383,68.33691,68.67876,66.04756,72.07718,61.990906,65.580765,70.48662,65.22093,64.0279,62.42345,69.04764,68.497055,66.325165,63.97187,61.544678,65.69033,61.98431,63.64741,60.882828,68.625755,63.228382,65.50109,66.05909
565,1989-11-05,64.91829,58.255962,60.12632,57.605145,58.066402,55.395374,54.623142,58.487854,57.416912,56.159485,59.794067,52.855114,62.49073,58.258537,66.82204,57.846874,60.602123,61.810585,59.845314,56.47775,56.95906,58.059284,63.947132,56.78062,59.400352,63.001484,56.928417,58.588924,56.719475,54.98118,56.49108,59.110325,60.092014,54.632206,64.27035,56.855934,55.86078,56.79643
566,1989-11-12,51.91117,52.117184,52.129715,45.86561,47.685566,44.726513,43.962162,45.12477,51.69113,43.225792,53.35523,46.607117,50.865425,46.893944,56.26732,48.794712,48.124542,48.94331,51.972153,43.217648,45.674686,51.033737,53.99464,44.85455,47.280693,50.61501,50.75016,45.200848,43.584736,42.580345,45.18644,45.718666,48.174778,42.407642,52.08772,44.33656,45.109676,46.013832
567,1989-11-19,59.095215,51.903904,52.568916,48.072876,48.8721,45.470474,44.12582,50.99294,52.1192,45.233482,53.481827,44.64741,56.26183,48.958023,61.10099,48.606472,54.43354,56.61676,51.78472,46.85753,46.755283,51.342243,56.937984,47.086666,52.209747,57.855408,49.28225,51.32248,47.972935,44.312904,45.96601,51.121216,54.430485,43.411236,58.499126,47.27363,45.65037,46.794697
568,1989-11-26,48.92207,53.23383,52.770245,48.13948,50.01007,45.963867,45.52025,48.632267,53.06537,46.42057,55.45562,49.736004,51.019493,49.670097,48.40289,48.92512,49.75214,49.326015,52.421585,46.53986,45.90596,50.578876,52.125675,46.865902,48.370003,49.57356,51.72779,48.58112,47.583084,46.248756,45.501644,47.239647,48.164547,45.98646,50.09044,47.149235,45.56641,45.724438
569,1989-12-03,54.037273,59.68442,60.133904,54.012436,55.350933,52.51006,50.207222,51.84871,61.980743,50.452347,64.461815,57.947407,55.228497,54.176758,52.90191,57.335293,54.008747,52.215088,58.28936,52.254726,55.695503,59.701023,55.67626,53.91334,52.795097,54.570415,56.706123,52.46399,51.620686,50.93274,55.07584,51.695225,52.778698,49.567596,53.658245,53.062134,53.897236,54.584736
570,1989-12-10,52.398354,49.739227,52.515503,48.640293,48.561474,45.026825,44.88775,48.790073,51.808563,47.05268,56.132133,47.803997,50.83149,49.25755,55.192154,50.27406,49.718887,52.725952,52.560913,47.55565,46.090733,50.853863,56.38138,46.47774,51.550243,50.53178,49.059868,48.442677,47.549873,46.026913,46.082817,49.46005,52.195446,45.903942,53.788986,47.398018,44.935005,45.10423
571,1989-12-17,46.76136,52.225636,55.020657,49.16299,50.0031,46.441742,45.297928,48.4028,54.733196,47.67361,59.239998,51.02654,48.116627,49.509182,44.554382,52.18921,47.925877,49.07551,54.308044,47.589348,48.682243,53.132732,54.6788,48.03033,50.135246,46.60455,50.920265,47.507282,47.84442,46.523476,48.643353,48.5586,49.822834,46.489758,48.468872,47.773968,46.930115,47.483406
572,1989-12-24,59.642815,70.29778,68.18932,62.368004,63.301785,65.759605,65.69563,61.77291,70.048996,61.62824,71.50105,68.6274,63.315044,62.496315,58.358482,66.12568,61.651886,61.22456,68.62198,60.845,65.29114,69.19355,65.25046,63.774273,63.151695,61.290783,69.85297,60.55718,60.97567,62.189472,63.818336,62.528786,62.44945,62.56113,59.556828,62.213135,65.75486,66.01665
573,1989-12-31,65.33146,70.25852,70.013535,66.6555,66.429955,64.22601,64.35898,64.25534,70.51975,63.308094,71.990845,69.83868,67.9592,67.28978,65.11226,67.541725,66.20421,64.89485,69.75647,62.969276,64.171936,68.904884,67.85853,64.50229,65.01958,66.224205,69.687065,65.1412,64.432846,63.121178,64.24364,64.82972,64.781006,62.948532,65.3103,64.185165,63.895844,63.82281
574,1990-01-07,60.02084,64.72858,65.10414,61.916176,61.04836,60.09142,60.230484,59.558647,65.83918,60.692574,68.95394,63.098248,61.15045,61.721695,59.877216,63.99411,59.66429,60.71319,65.92099,59.252354,60.3348,64.70519,67.27348,60.42726,62.16753,59.64462,64.45895,58.870228,59.62188,59.726807,60.477974,60.47037,61.35907,60.058823,60.957867,60.186172,59.759575,59.65843
575,1990-01-14,61.195747,65.59696,66.511566,64.817535,62.510983,65.135284,65.96284,63.85327,66.11644,65.77593,68.64285,63.050552,62.743603,63.624428,59.457466,65.56355,62.640522,63.002857,67.69721,63.907402,64.13632,66.91995,69.451096,64.58204,66.066734,61.54707,66.12599,62.82506,63.820415,64.572815,63.278023,64.8791,65.01242,65.788795,62.028767,64.521515,64.22787,64.38998
576,1990-01-21,63.530052,59.419785,65.25778,64.320305,62.912064,59.735565,59.68934,64.82266,60.1357,64.65103,64.65176,55.722427,62.987793,64.23039,60.889046,63.445293,63.81563,64.884674,66.092415,64.28732,61.066677,61.86798,70.01781,61.75235,67.2795,62.55618,59.067818,63.589336,63.803898,62.109936,60.863865,66.85982,67.41237,62.638794,64.82659,62.912224,59.015373,60.20615
577,1990-01-28,67.92752,62.07668,64.78636,61.28132,61.564526,59.7906,60.195766,63.23284,62.649742,62.410225,65.79747,57.829273,64.84709,61.946358,68.69786,61.891953,65.19157,66.941124,65.0807,61.645226,60.42714,63.905224,68.85122,60.280853,66.05363,65.99254,61.812737,63.03957,61.520035,60.27323,59.666924,65.370186,66.9634,60.915012,69.12795,60.85376,59.535503,60.48521
578,1990-02-04,47.161438,47.550755,45.929787,45.520363,43.901245,44.978653,45.729347,45.510162,46.55932,43.88267,47.084015,44.94781,45.38932,45.36003,48.653664,45.86972,45.665943,47.053356,46.851524,44.431305,44.29677,46.519108,48.581875,44.806896,45.858505,45.44414,47.89574,44.990997,44.81839,44.338654,43.76869,45.52776,47.078888,43.85144,48.714233,45.11753,44.585167,44.600094
579,1990-02-11,49.125473,56.808197,54.721436,52.11801,51.21314,53.41469,53.06517,53.388485,56.8666,55.526268,57.73705,54.762173,49.473007,52.058685,47.224697,53.658176,51.285294,53.305084,55.90428,53.44769,52.826298,56.006855,57.841793,52.964798,55.22251,48.620647,56.43392,51.58321,52.519466,53.89791,51.595028,54.237953,54.36909,55.16943,51.44514,53.29367,53.05171,53.28211
580,1990-02-18,66.934845,72.95093,68.960266,67.524284,66.17864,69.87585,70.39377,70.5867,72.22884,74.058075,70.27526,72.286995,65.40102,67.49816,64.769714,67.77377,67.630394,69.72872,69.57248,71.16606,67.45561,70.55047,75.12245,67.96804,73.68985,65.29881,73.34293,67.70585,68.42447,70.494095,66.15954,73.58643,72.55926,72.66582,68.49464,69.14332,69.11475,68.946785
581,1990-02-25,73.769455,71.72628,75.112526,73.6308,74.569176,69.57382,69.634674,72.380646,71.98582,69.505,74.03287,70.661644,76.61094,75.56578,71.16693,72.38061,75.30056,70.04322,75.371,69.833,70.16432,71.60709,67.47574,69.97284,67.85444,74.907875,71.950035,73.746185,72.2466,68.97023,70.36186,69.71433,68.81477,69.601166,71.33445,70.27557,69.41313,69.78394
582,1990-03-04,58.374477,64.82629,63.316265,62.008774,60.260876,63.454487,64.29198,60.827984,63.715057,63.986904,64.1028,64.34284,59.306103,61.475357,58.15808,62.56354,59.483574,58.23424,62.841537,61.73997,62.336372,63.186493,62.771652,62.307026,61.220802,57.472065,66.12679,59.626667,61.057514,62.951427,61.6894,61.39992,59.874805,64.00861,58.570892,62.188423,63.010273,62.62195
583,1990-03-11,50.046734,48.435974,56.711563,45.58111,51.608936,41.023468,41.617203,45.29091,48.32434,44.533783,50.857944,44.81011,56.25636,48.261215,53.49182,44.051346,48.439293,44.579964,49.80087,43.60526,41.50326,45.90744,47.265095,42.471058,43.235447,50.892193,47.90389,46.64105,45.000523,42.203377,41.874355,43.55774,43.388493,43.187134,48.737286,43.37087,40.641582,41.058994
584,1990-03-18,55.187286,55.858883,60.426437,54.471817,57.288708,52.09198,50.522423,52.63626,56.735607,49.894302,62.366695,54.11301,57.705933,56.216408,55.34967,55.35351,55.535133,50.31701,59.42302,51.47602,54.39676,56.550964,51.5112,53.804638,50.053154,55.78952,55.385822,54.754627,53.653667,51.68345,53.74302,51.132465,49.8737,49.93411,53.67227,53.066216,52.35986,53.178776
585,1990-03-25,62.561714,41.15279,58.81794,53.276917,59.061207,42.506443,42.3594,54.136482,41.31731,42.00688,53.07374,40.75956,65.27107,57.123642,63.374233,49.922504,59.46036,53.55894,54.985138,48.96009,46.46072,44.91048,42.133335,48.56976,45.404644,62.4277,43.190453,57.35104,53.511555,47.257587,49.182224,48.57557,48.852795,42.535603,58.694717,49.964333,41.89379,43.62649
586,1990-04-01,62.562523,46.65984,60.744217,51.871117,58.39652,44.953064,44.767006,48.87197,47.13324,42.58624,56.81601,46.322964,63.658344,54.717342,68.26889,52.92979,55.67624,49.96991,57.062103,44.514793,48.1314,49.227108,45.12755,48.22464,44.731056,61.604156,46.375862,52.826344,48.635365,45.785603,50.593945,44.66705,44.863598,43.47395,56.380985,47.376816,44.389076,45.483734
587,1990-04-08,61.21937,42.27679,57.141735,49.53836,55.353245,41.887424,41.488,47.574966,42.96423,40.20605,54.58921,41.328587,61.73806,52.391666,65.937355,48.949646,54.304016,47.615685,53.844864,43.637268,44.678635,45.49408,42.676193,45.02812,42.802917,60.98373,42.675465,51.17781,47.607452,42.665764,47.34964,43.828644,44.34076,40.921978,55.03214,45.12081,41.489357,42.36896
588,1990-04-15,49.157227,25.104958,29.613495,33.0492,36.024292,25.54336,25.835682,35.782158,23.639278,27.504417,24.833797,24.353271,48.002,35.963882,56.934067,27.743044,40.556713,38.832314,30.350327,30.736403,25.862534,23.341797,34.77924,28.87837,31.773418,48.018433,25.185682,38.176243,33.49702,28.226751,28.223448,32.310574,35.27936,26.932943,44.03122,30.173134,24.387508,24.68787
589,1990-04-22,57.478733,21.20539,30.703274,35.704285,42.553604,22.332367,21.621105,39.964573,20.084888,25.595678,23.876892,20.391356,55.36852,42.723503,64.50569,28.385376,48.899967,44.51812,32.80578,32.33497,24.232883,21.186323,32.957233,27.814043,32.13923,56.50652,20.944637,45.495388,36.649826,25.919622,27.504612,34.021008,37.73892,23.56909,51.692516,30.645884,21.498547,22.331623
590,1990-04-29,73.24924,41.407948,63.02569,60.396084,67.956085,46.81746,45.540443,60.910942,42.274258,48.743946,57.29602,37.86332,75.81282,65.9695,77.41234,56.89826,68.59477,62.149605,62.630352,55.254448,51.575493,49.411488,50.42805,52.985104,53.048103,74.60971,41.670937,65.51619,59.80673,50.59739,54.919487,55.10545,56.900494,48.749264,68.31007,54.379726,45.85859,47.743496
591,1990-05-06,74.498955,59.86183,69.70433,64.090965,70.6192,62.544422,62.35495,66.26057,59.165993,61.240414,65.78204,58.437122,76.77902,68.653885,74.87381,62.514896,72.035034,65.34783,68.10038,63.008583,60.597523,59.95209,62.235043,61.253155,62.608692,76.049,60.49009,69.42042,64.50063,60.715584,60.646942,62.888153,63.399548,61.34807,69.7066,61.97151,61.989857,61.04015
592,1990-05-13,84.197426,64.24495,75.32476,74.35284,78.55701,68.39466,66.51816,77.346,65.147385,70.79694,72.40625,63.916973,83.11426,77.57068,85.078,72.57312,80.57704,79.11467,76.30408,73.09668,69.285904,67.30352,72.32811,70.74579,73.67899,83.80101,64.84896,78.73439,74.118866,69.68721,70.80736,74.59307,76.50971,69.82131,81.716,71.439224,67.54389,67.78036
593,1990-05-20,77.156166,63.98624,76.286606,73.997284,76.69399,66.303505,65.22113,74.666016,65.177,71.28553,75.48454,61.075104,77.98653,76.57536,78.47028,72.853004,76.762314,74.276245,76.9549,73.15949,68.798485,68.07441,73.62912,69.59676,73.38707,77.28957,62.913353,75.9535,73.599205,69.40005,70.66602,74.17536,75.07164,70.091965,75.55192,71.30961,65.5812,66.275955
594,1990-05-27,81.40653,48.94394,74.590996,73.95468,78.86795,60.031204,57.572845,75.41052,49.57575,69.19574,70.275505,44.86603,83.49434,78.04996,82.1601,70.30218,80.27635,75.19827,75.611176,72.35485,64.99099,60.164948,73.05432,67.598976,72.04207,82.253136,50.45634,77.99972,74.30214,66.3467,67.93543,72.84879,73.84421,66.26235,78.077095,70.10671,58.71996,60.873486
595,1990-06-03,83.55768,58.802555,76.53675,73.08391,78.784485,59.040115,56.18582,75.84407,59.52838,67.06923,73.28922,55.342083,84.43938,77.85249,84.647766,69.857,81.15227,76.38827,76.03804,71.83649,65.02008,63.823086,72.13945,66.95878,71.97055,83.739655,57.05304,78.407555,73.72148,65.02439,67.759865,73.27953,73.91797,62.908672,80.2019,69.244965,59.009377,61.87412
596,1990-06-10,87.413414,38.87093,65.74025,69.83859,72.80639,49.50823,44.28871,75.63707,42.362072,61.08161,59.954453,33.267155,85.05361,76.43503,89.97991,58.729633,82.69896,78.815094,65.9233,68.07312,55.803745,47.856934,68.79392,60.872234,67.95793,86.71887,37.303932,79.54894,71.882324,59.18379,58.86851,69.53502,72.96396,57.13165,83.963936,64.1845,48.60163,52.045063
597,1990-06-17,83.225235,63.922535,78.8151,72.48279,78.56415,63.486156,60.145203,73.94017,65.424034,64.76449,77.8942,58.36505,83.56425,77.36787,83.49307,71.98072,81.148056,76.122955,77.37188,67.66368,66.85736,68.64508,67.21219,67.05829,66.96218,83.19872,61.100933,78.50199,71.7524,64.85924,69.13953,68.15194,69.09825,63.921307,80.9401,67.087685,63.743523,65.30769
598,1990-06-24,88.040695,80.334496,86.12486,83.05872,85.288414,80.48972,79.56204,83.67062,79.44149,80.98906,85.81355,79.85311,88.02177,84.83736,87.99477,83.0316,87.446945,84.47379,85.37641,81.62436,81.21867,80.94187,79.75767,81.549484,80.84141,88.44027,79.65841,85.85947,82.9681,81.497025,81.43292,81.10619,81.68748,81.31836,86.71154,82.06497,80.50463,80.93718
599,1990-07-01,86.47957,82.67101,84.19352,84.265625,84.66891,83.040344,83.12971,84.43415,82.72362,84.17277,85.43143,82.51825,86.332985,84.35735,86.110916,84.268456,86.11407,84.01411,85.011444,83.82551,83.46285,83.194664,83.9015,83.47789,83.07347,86.623375,82.531044,85.12223,84.38862,83.92424,83.76709,82.816055,82.76181,84.66306,85.04272,84.21298,82.5247,82.91846
600,1990-07-08,89.09596,86.41073,88.8122,86.07637,87.23321,87.63053,87.50476,87.3481,86.9785,86.39811,88.391045,84.60227,88.42798,86.62941,87.86012,86.68664,88.446045,87.713745,88.27031,86.047745,86.71654,86.707886,86.38489,86.49532,86.33722,88.54241,86.21389,87.29073,86.33343,86.80463,85.98223,86.7194,87.04673,87.129036,88.80091,86.3475,87.34237,87.38109
601,1990-07-15,88.62028,87.62295,86.609146,87.98591,86.77377,87.47883,87.97493,89.333145,87.49309,88.28458,87.721924,87.26357,87.28527,87.894356,88.963104,87.28622,88.81569,89.03715,88.12744,88.55882,86.65468,87.02554,89.83273,87.32014,88.7392,87.76554,87.673416,89.05155,88.676056,87.94355,86.674355,89.043076,88.83457,88.009056,88.594086,87.96061,86.67944,86.66661
602,1990-07-22,88.82567,86.51117,86.938644,87.13261,86.11975,88.07068,87.39412,88.154526,87.33446,89.122116,89.00594,87.005486,86.77025,86.57387,89.11461,87.19308,87.36394,87.72164,87.52197,88.95056,88.283585,87.353294,89.24759,88.66779,88.690796,87.33314,86.57533,86.83963,87.972,89.176956,87.18746,88.43614,88.12872,88.98655,88.57833,88.825966,88.10139,89.01705
603,1990-07-29,89.813324,86.758644,86.38201,88.290665,86.92151,88.32806,88.36014,89.14556,86.46251,88.99262,87.68335,87.30364,88.06966,88.37782,90.487274,87.40383,88.84874,89.09802,88.19713,89.301254,87.50282,86.859764,89.28006,88.36071,89.24149,88.981514,87.04002,88.843895,88.98637,88.72093,87.28718,89.41009,89.51288,88.82238,89.33671,89.15622,87.476494,87.711494
604,1990-08-05,88.05998,87.495995,88.091644,87.912186,87.59922,87.98989,87.90291,87.64183,86.96175,88.56772,89.13252,87.67751,87.386406,87.6723,87.649,87.597664,87.66974,87.29491,88.72873,88.38872,87.55529,86.88033,88.03165,88.147705,88.26628,87.571434,87.66724,87.41449,87.94771,88.61027,87.29514,88.03196,87.49087,88.556885,87.44106,88.369705,87.216385,87.69978
605,1990-08-12,88.69554,84.65161,83.78039,85.69232,84.33518,86.2396,86.30237,87.00377,83.7217,88.78975,84.890656,86.30249,86.71834,86.16763,88.969925,84.43874,87.634415,86.95137,84.69951,87.54028,85.0764,83.777214,89.58877,86.16009,88.19194,88.03176,85.77596,87.01078,86.4348,87.78148,84.652565,87.70684,87.49053,88.310844,87.53506,86.799194,85.383316,85.34007
606,1990-08-19,83.7941,82.328316,83.03267,81.685234,82.19623,82.94232,83.03861,81.70679,81.33341,83.6186,84.35807,84.75478,82.84218,82.3222,84.19507,81.36878,83.258385,81.65299,83.20557,81.98184,81.322334,81.212975,83.21243,82.03182,82.31832,83.1351,83.71386,82.3685,81.69084,83.036514,80.9609,81.78233,81.2161,83.521935,82.8879,81.9793,82.11764,82.19472
607,1990-08-26,85.43257,76.72933,80.71006,80.266235,80.97264,78.41391,78.13182,81.303795,77.10838,79.592125,81.53489,77.38151,84.205246,81.35269,85.74005,79.22947,84.23658,82.72345,80.57486,80.093994,78.11894,77.96647,81.69975,79.27414,80.59326,85.05468,77.564835,82.93583,80.5663,79.33722,78.74475,80.355385,80.81785,79.476845,83.9928,79.64777,77.77628,78.155815
608,1990-09-02,82.66374,79.86374,79.57219,79.046425,78.91839,80.4311,79.693985,80.12515,79.114815,80.8082,80.7428,81.10046,81.73941,79.44493,83.20326,78.15027,81.65798,81.04415,78.867325,79.84572,79.70828,78.71943,81.44968,80.10272,80.63344,82.25369,80.53074,80.601814,79.32506,80.326866,78.97398,79.98116,80.20233,80.45096,81.96247,79.958725,80.42507,80.14
609,1990-09-09,85.65292,83.618965,85.11354,82.94444,84.00922,83.83216,83.56299,83.29701,83.459145,83.64357,86.13409,85.168495,85.380615,83.78017,86.49968,83.29349,84.98441,83.72084,85.02905,82.55324,83.381,83.61524,83.85422,83.20339,83.23607,85.58225,84.23731,83.927185,82.82094,83.27976,83.17707,82.681885,82.69507,83.657845,84.65696,82.83267,83.68893,83.613945
610,1990-09-16,86.86783,85.84525,85.247025,84.94321,84.75501,86.36493,86.72118,86.353546,84.75157,87.36189,86.325226,87.65152,85.746086,85.50369,86.60082,84.81623,86.793236,86.529465,85.70859,86.65734,85.33942,84.62618,87.76666,85.63732,87.145355,86.56952,86.9786,86.05891,85.50566,86.554565,84.75606,87.0929,86.79379,86.99978,86.50222,85.86284,85.91182,85.9331
611,1990-09-23,85.93949,84.84614,87.466606,87.79475,87.75821,87.29678,87.38393,86.422485,83.63551,88.19647,88.15189,87.37927,87.48669,88.00659,85.08939,87.1038,87.25459,84.39247,88.70096,87.77799,87.16878,85.65125,86.48261,87.84603,86.51978,87.17048,86.596146,87.27432,87.73903,88.002914,87.12325,86.36195,84.88326,88.309715,84.50228,88.36586,86.63944,87.078476
612,1990-09-30,90.28504,86.02286,87.462204,87.57288,87.98585,87.52233,87.04854,88.60265,85.3124,87.903,87.65138,86.3064,89.65593,88.34329,89.83711,86.45211,89.65075,87.83136,87.79101,87.91172,86.64375,85.13012,86.63742,87.24905,87.31108,90.23309,86.85027,88.85641,88.067,87.153366,86.16193,87.90635,87.348816,87.81134,88.39059,87.52476,87.251,86.9791
613,1990-10-07,85.980896,89.85504,90.21105,88.31613,88.57791,88.50863,87.965546,85.54892,90.01139,85.17579,91.18643,90.32249,87.96529,88.59784,85.50897,89.30863,87.61477,83.62031,90.39154,84.9878,88.94417,89.89207,83.720856,88.08042,84.39101,87.41913,89.73787,87.30384,86.98106,86.12579,88.67771,84.06366,83.15003,85.48316,83.81963,87.04566,88.91076,89.07021
614,1990-10-14,80.857285,83.288284,83.85831,80.27542,80.57227,81.91564,81.53348,82.72264,83.56673,81.91451,85.20708,83.18934,80.8409,80.73099,80.75279,81.06711,81.16637,82.14213,83.14558,81.941864,81.63142,82.519356,83.70133,81.23139,83.110466,80.683136,84.153564,80.765564,80.972115,80.415306,80.52626,82.74815,82.67207,80.47202,80.43554,81.26095,82.3615,82.227646
615,1990-10-21,76.73242,74.2239,75.00568,72.414856,72.06831,74.10952,73.38599,75.25658,73.806335,74.99347,75.91112,71.662964,75.83052,73.33948,75.98005,72.843735,76.069885,77.48272,75.141235,74.45604,72.514305,74.059784,78.33139,72.55829,77.27445,76.20295,75.676315,73.7283,72.49514,72.99225,71.307846,77.22794,77.936775,73.37786,77.96995,73.25865,74.31904,73.85563
616,1990-10-28,61.66159,60.211258,57.94165,55.153156,54.8589,52.63458,51.584743,55.30624,58.131714,49.77182,58.374104,52.28018,58.309578,55.923195,63.888386,55.84357,57.751114,61.24298,58.720413,51.607536,53.38059,57.57073,61.115402,52.891632,56.596294,58.649227,58.812584,54.93553,52.914627,48.58562,53.30201,56.624798,59.94283,47.37904,63.468655,52.18592,53.0036,54.041164
617,1990-11-04,57.305584,64.60799,64.72952,58.147114,59.263523,56.21564,54.265377,54.1171,65.63444,52.4134,66.09313,56.076244,58.800964,58.487007,55.906746,61.826244,57.39458,55.618805,64.3793,51.931046,58.805954,64.75122,60.86753,57.041866,54.125145,56.911053,61.68587,55.030956,54.622738,52.268566,58.965595,52.90954,55.379257,51.663834,56.91115,55.342552,57.553997,58.828796
