,weeks,Araria,Aurangabad,Banka,Begusarai,Bhagalpur,Bhojpur,Buxar,Darbhanga,Gaya,Gopalganj,Jamui,Kaimur (bhabua),Katihar,Khagaria,Kishanganj,Lakhisarai,Madhepura,Madhubani,Munger,Muzaffarpur,Nalanda,Nawada,Pashchim Champaran,Patna,Purba Champaran,Purnia,Rohtas,Saharsa,Samastipur,Saran (chhapra),Sheikhpura,Sheohar,Sitamarhi,Siwan,Supaul,Vaishali,Arwal,Jehanabad
44,1979-11-11,289.66504,289.40445,289.4165,289.50342,289.72998,289.1434,288.88818,289.13818,289.4378,287.8955,289.28137,290.00473,290.44208,289.86084,289.36377,288.9852,289.74072,289.22763,288.88623,289.3037,288.6079,289.4292,287.333,289.0236,288.16083,289.5106,289.27216,289.10303,289.86572,288.71085,289.2339,288.13623,287.87125,288.27295,289.49756,290.104,289.0796,288.7124
45,1979-11-18,288.58252,288.42813,288.73438,289.73706,289.78043,289.86166,289.83716,290.13538,288.78085,288.37524,288.52203,290.23495,289.8659,290.26343,288.7583,289.1333,289.94,289.4178,289.18506,289.6067,288.78625,288.55118,287.72363,289.70987,289.04507,289.8068,288.9428,289.90414,289.58832,289.42154,289.20947,289.46655,288.87686,288.72305,289.37173,289.49927,289.011,289.25635
46,1979-11-25,290.0371,291.70996,289.88843,290.79138,290.64258,289.2482,288.72998,287.83838,291.4051,287.591,290.49957,291.09616,290.41513,291.1068,289.88916,290.68735,289.40985,288.2706,290.3772,289.53436,290.19287,290.4729,288.36353,289.4894,288.94116,290.00928,290.50742,289.61923,288.8639,288.76358,290.7268,288.47876,288.63712,286.7482,289.51773,290.2102,290.0796,289.98975
47,1979-12-02,289.77686,288.16537,288.94287,289.5244,289.705,288.51562,288.47363,289.59625,288.2711,288.53564,288.2456,288.0563,290.5118,290.1123,289.3722,288.61655,290.00482,289.28082,289.02344,288.98975,288.45508,288.30405,288.3017,288.97787,288.92587,289.8173,288.00665,290.05606,289.3623,289.04102,288.9375,289.2422,289.46664,288.39453,289.8351,289.28906,288.32422,288.3125
48,1979-12-09,287.03516,285.09238,286.51074,287.0559,287.1255,285.60776,285.40063,286.677,285.13867,285.1767,285.90405,285.31332,287.7086,287.63794,287.7578,286.0962,287.6093,286.58032,286.54053,286.1184,285.76294,285.45102,284.8269,286.3082,285.84088,287.54086,285.20157,287.74893,286.76343,285.94986,286.32056,286.45532,286.26205,285.29385,287.6631,286.57056,285.6294,285.6897
49,1979-12-16,285.4248,283.80405,283.97363,285.5896,285.1752,284.02798,284.0537,284.47235,283.61365,284.10944,283.76172,284.65808,285.89877,285.99878,285.458,284.7277,284.9455,284.64218,284.5199,284.40753,283.47363,283.13803,283.71002,284.81992,284.506,285.28452,283.7564,285.86923,284.38837,284.75317,284.5,284.67773,284.23178,283.9518,284.92905,285.37653,283.35938,283.40625
50,1979-12-23,283.46375,282.25375,283.37732,283.8579,283.2321,282.82993,282.73193,283.18774,282.46674,282.59656,283.22412,282.54507,283.75156,283.80652,284.07983,282.94278,283.54413,282.84717,283.24072,283.07428,282.77295,282.59946,281.65576,283.40933,282.75903,283.37094,282.1923,283.68848,283.6153,283.4339,283.30518,283.2317,282.87363,282.54346,283.72226,283.87067,282.44775,282.37354
51,1979-12-30,284.06818,283.5651,282.88092,283.7683,282.79697,283.556,284.15332,283.65356,283.26407,283.02338,282.87585,284.85754,283.42636,283.7898,283.6494,282.99292,283.3897,283.7995,282.93823,283.539,283.3142,283.16147,282.69928,283.73056,283.69147,283.55063,283.56992,283.7416,283.2458,283.83472,283.67065,283.72266,283.78018,283.1526,284.22598,283.84058,283.27344,283.40308
52,1980-01-06,281.69165,282.4332,282.4734,283.43872,283.0416,282.61417,282.49243,282.10962,282.38715,282.0232,282.31274,282.4563,282.45453,283.4397,282.24927,282.12784,282.5183,282.13812,282.635,282.30542,282.26392,282.2164,281.70386,282.9703,282.4139,281.77042,282.24127,282.9247,282.59253,282.8526,282.77173,282.5354,282.413,282.10117,282.49405,283.21216,282.38306,282.2522
53,1980-01-13,279.34424,280.01547,280.15796,281.77344,279.7089,280.76425,280.4104,280.3459,280.56427,280.4406,281.28424,280.54138,280.9645,281.63,280.58862,280.78873,279.67847,280.65845,281.23926,280.3205,280.71094,280.9388,280.34036,281.44833,280.98038,279.98364,279.71255,281.1827,279.52905,281.1783,281.22363,280.32153,281.02792,280.18417,280.9122,281.39124,280.47583,280.4817
